date,state,industry,employed_thousands
1986Q1,New South Wales,"Professional, Scientific and Technical Services",104.99546806
1986Q1,Queensland,Accommodation and Food Services,49.112643000000006
1986Q1,Queensland,Construction,83.80518103
1986Q1,Queensland,Education and Training,68.16581353000001
1986Q1,Queensland,Health Care and Social Assistance,88.44024272
1986Q1,Queensland,Manufacturing,136.28183279
1986Q1,Queensland,"Professional, Scientific and Technical Services",41.82463972
1986Q1,Victoria,Accommodation and Food Services,63.33135072
1986Q1,Victoria,Construction,115.09650207
1986Q1,Victoria,Education and Training,130.78209370000002
1986Q1,Victoria,Health Care and Social Assistance,151.28233301999998
1986Q1,Victoria,Manufacturing,357.13052675
1986Q1,Victoria,"Professional, Scientific and Technical Services",82.22440129
1986Q2,New South Wales,Accommodation and Food Services,81.93308467
1986Q2,New South Wales,Construction,161.08798939
1986Q2,New South Wales,Education and Training,128.85475026999998
1986Q2,New South Wales,Health Care and Social Assistance,194.32214999
1986Q2,New South Wales,Manufacturing,395.23624413
1986Q2,New South Wales,"Professional, Scientific and Technical Services",106.8957766
1986Q2,Queensland,Accommodation and Food Services,48.54937606
1986Q2,Queensland,Construction,89.36908472
1986Q2,Queensland,Education and Training,69.59271775
1986Q2,Queensland,Health Care and Social Assistance,93.0344542
1986Q2,Queensland,Manufacturing,135.11730566
1986Q2,Queensland,"Professional, Scientific and Technical Services",41.83583661
1986Q2,Victoria,Accommodation and Food Services,61.56083152
1986Q2,Victoria,Construction,117.51165616
1986Q2,Victoria,Education and Training,135.83917442999999
1986Q2,Victoria,Health Care and Social Assistance,156.39035426
1986Q2,Victoria,Manufacturing,355.48539564
1986Q2,Victoria,"Professional, Scientific and Technical Services",84.11250411
1986Q3,New South Wales,Accommodation and Food Services,80.48857562
1986Q3,New South Wales,Construction,162.60969217
1986Q3,New South Wales,Education and Training,141.01164518000002
1986Q3,New South Wales,Health Care and Social Assistance,190.37084569
1986Q3,New South Wales,Manufacturing,386.75330328999996
1986Q3,New South Wales,"Professional, Scientific and Technical Services",103.91989128
1986Q3,Queensland,Accommodation and Food Services,49.21609139
1986Q3,Queensland,Construction,85.98175705999999
1986Q3,Queensland,Education and Training,72.63811317999999
1986Q3,Queensland,Health Care and Social Assistance,91.92182559999999
1986Q3,Queensland,Manufacturing,135.40327125
1986Q3,Queensland,"Professional, Scientific and Technical Services",39.70443567
1986Q3,Victoria,Accommodation and Food Services,62.1405825
1986Q3,Victoria,Construction,127.5084421
1986Q3,Victoria,Education and Training,140.61930403
1986Q3,Victoria,Health Care and Social Assistance,139.35443727999998
1986Q3,Victoria,Manufacturing,351.03600429
1986Q3,Victoria,"Professional, Scientific and Technical Services",82.64234669999999
1986Q4,New South Wales,Accommodation and Food Services,77.80610063
1986Q4,New South Wales,Construction,158.7314001
1986Q4,New South Wales,Education and Training,157.38386836
1986Q4,New South Wales,Health Care and Social Assistance,194.57552741
1986Q4,New South Wales,Manufacturing,383.54592831
1986Q4,New South Wales,"Professional, Scientific and Technical Services",107.5504938
1986Q4,Queensland,Accommodation and Food Services,52.34904636
1986Q4,Queensland,Construction,86.34254268000001
1986Q4,Queensland,Education and Training,81.30230726
1986Q4,Queensland,Health Care and Social Assistance,89.32778179
1986Q4,Queensland,Manufacturing,130.86159215
1986Q4,Queensland,"Professional, Scientific and Technical Services",41.03982929
1986Q4,Victoria,Accommodation and Food Services,68.42861712999999
1986Q4,Victoria,Construction,130.0204982
1986Q4,Victoria,Education and Training,131.5381817
1986Q4,Victoria,Health Care and Social Assistance,145.84708368
1986Q4,Victoria,Manufacturing,353.0087056
1986Q4,Victoria,"Professional, Scientific and Technical Services",85.75964444
1987Q1,New South Wales,Accommodation and Food Services,74.70792028
1987Q1,New South Wales,Construction,170.29384508
1987Q1,New South Wales,Education and Training,146.79129622
1987Q1,New South Wales,Health Care and Social Assistance,198.64347862
1987Q1,New South Wales,Manufacturing,380.38958243999997
1987Q1,New South Wales,"Professional, Scientific and Technical Services",107.14269057
1987Q1,Queensland,Accommodation and Food Services,52.94900896000001
1987Q1,Queensland,Construction,89.87668067999999
1987Q1,Queensland,Education and Training,78.12584057000001
1987Q1,Queensland,Health Care and Social Assistance,92.5201037
1987Q1,Queensland,Manufacturing,129.13476572
1987Q1,Queensland,"Professional, Scientific and Technical Services",45.80230879
1987Q1,Victoria,Accommodation and Food Services,66.5812269
1987Q1,Victoria,Construction,128.95101069
1987Q1,Victoria,Education and Training,126.99493665
1987Q1,Victoria,Health Care and Social Assistance,155.42653801
1987Q1,Victoria,Manufacturing,357.23902342
1987Q1,Victoria,"Professional, Scientific and Technical Services",89.31773714
1987Q2,New South Wales,Accommodation and Food Services,83.35127757000001
1987Q2,New South Wales,Construction,175.3483788
1987Q2,New South Wales,Education and Training,158.64078633
1987Q2,New South Wales,Health Care and Social Assistance,201.0656229
1987Q2,New South Wales,Manufacturing,381.29634255999997
1987Q2,New South Wales,"Professional, Scientific and Technical Services",110.01204205
1987Q2,Queensland,Accommodation and Food Services,52.47214255
1987Q2,Queensland,Construction,86.13798242
1987Q2,Queensland,Education and Training,83.10851624
1987Q2,Queensland,Health Care and Social Assistance,89.86529822
1987Q2,Queensland,Manufacturing,126.26167565
1987Q2,Queensland,"Professional, Scientific and Technical Services",48.30321175
1987Q2,Victoria,Accommodation and Food Services,68.23434498
1987Q2,Victoria,Construction,130.24781781
1987Q2,Victoria,Education and Training,133.41910554
1987Q2,Victoria,Health Care and Social Assistance,158.42797939
1987Q2,Victoria,Manufacturing,369.62994425
1987Q2,Victoria,"Professional, Scientific and Technical Services",84.20663929
1987Q3,New South Wales,Accommodation and Food Services,83.72910435
1987Q3,New South Wales,Construction,165.0702924
1987Q3,New South Wales,Education and Training,153.80426784
1987Q3,New South Wales,Health Care and Social Assistance,201.71810243000002
1987Q3,New South Wales,Manufacturing,380.87935565
1987Q3,New South Wales,"Professional, Scientific and Technical Services",110.04046851
1987Q3,Queensland,Accommodation and Food Services,51.95805678
1987Q3,Queensland,Construction,82.8528967
1987Q3,Queensland,Education and Training,82.01277261
1987Q3,Queensland,Health Care and Social Assistance,85.74239588
1987Q3,Queensland,Manufacturing,129.66684383
1987Q3,Queensland,"Professional, Scientific and Technical Services",46.33342964
1987Q3,Victoria,Accommodation and Food Services,70.7907505
1987Q3,Victoria,Construction,129.05527622
1987Q3,Victoria,Education and Training,137.65167972999998
1987Q3,Victoria,Health Care and Social Assistance,167.52537251
1987Q3,Victoria,Manufacturing,369.33919095
1987Q3,Victoria,"Professional, Scientific and Technical Services",83.86430345
1987Q4,New South Wales,Accommodation and Food Services,92.78338222000001
1987Q4,New South Wales,Construction,163.70150044
1987Q4,New South Wales,Education and Training,150.63314274
1987Q4,New South Wales,Health Care and Social Assistance,199.58664852
1987Q4,New South Wales,Manufacturing,391.97433877000003
1987Q4,New South Wales,"Professional, Scientific and Technical Services",114.42037138
1987Q4,Queensland,Accommodation and Food Services,51.230664589999996
1987Q4,Queensland,Construction,82.99712044
1987Q4,Queensland,Education and Training,90.62856651
1987Q4,Queensland,Health Care and Social Assistance,87.11745669
1987Q4,Queensland,Manufacturing,126.56943546
1987Q4,Queensland,"Professional, Scientific and Technical Services",45.4682171
1987Q4,Victoria,Accommodation and Food Services,71.77509535
1987Q4,Victoria,Construction,127.62359401
1987Q4,Victoria,Education and Training,132.65619468
1987Q4,Victoria,Health Care and Social Assistance,149.43545181
1987Q4,Victoria,Manufacturing,379.08452096999997
1987Q4,Victoria,"Professional, Scientific and Technical Services",81.90708838
1988Q1,New South Wales,Accommodation and Food Services,89.79061079
1988Q1,New South Wales,Construction,172.98883626
1988Q1,New South Wales,Education and Training,146.95556865
1988Q1,New South Wales,Health Care and Social Assistance,201.09584149
1988Q1,New South Wales,Manufacturing,405.11032221
1988Q1,New South Wales,"Professional, Scientific and Technical Services",112.87443243999999
1988Q1,Queensland,Accommodation and Food Services,58.5539091
1988Q1,Queensland,Construction,92.80584415
1988Q1,Queensland,Education and Training,80.62430667000001
1988Q1,Queensland,Health Care and Social Assistance,91.96934459
1988Q1,Queensland,Manufacturing,124.39042259
1988Q1,Queensland,"Professional, Scientific and Technical Services",53.35765341
1988Q1,Victoria,Accommodation and Food Services,71.75332643
1988Q1,Victoria,Construction,123.6109778
1988Q1,Victoria,Education and Training,123.83889616
1988Q1,Victoria,Health Care and Social Assistance,148.83617017999998
1988Q1,Victoria,Manufacturing,369.29258587
1988Q1,Victoria,"Professional, Scientific and Technical Services",84.43309688000001
1988Q2,New South Wales,Accommodation and Food Services,90.31126223000001
1988Q2,New South Wales,Construction,169.35872252000001
1988Q2,New South Wales,Education and Training,157.92259765
1988Q2,New South Wales,Health Care and Social Assistance,217.29839748
1988Q2,New South Wales,Manufacturing,396.28460692
1988Q2,New South Wales,"Professional, Scientific and Technical Services",114.39024753000001
1988Q2,Queensland,Accommodation and Food Services,62.921102330000004
1988Q2,Queensland,Construction,99.4133754
1988Q2,Queensland,Education and Training,84.11980156999999
1988Q2,Queensland,Health Care and Social Assistance,96.52727221
1988Q2,Queensland,Manufacturing,137.76371415
1988Q2,Queensland,"Professional, Scientific and Technical Services",55.80621732
1988Q2,Victoria,Accommodation and Food Services,73.31523637000001
1988Q2,Victoria,Construction,133.42564898
1988Q2,Victoria,Education and Training,133.00203816
1988Q2,Victoria,Health Care and Social Assistance,150.79772492
1988Q2,Victoria,Manufacturing,362.75848874
1988Q2,Victoria,"Professional, Scientific and Technical Services",87.84557451
1988Q3,New South Wales,Accommodation and Food Services,91.88093193
1988Q3,New South Wales,Construction,167.68236176
1988Q3,New South Wales,Education and Training,154.90829079
1988Q3,New South Wales,Health Care and Social Assistance,219.63516991
1988Q3,New South Wales,Manufacturing,393.28328845
1988Q3,New South Wales,"Professional, Scientific and Technical Services",123.67950249
1988Q3,Queensland,Accommodation and Food Services,63.33137376
1988Q3,Queensland,Construction,103.72640228
1988Q3,Queensland,Education and Training,80.58602305999999
1988Q3,Queensland,Health Care and Social Assistance,93.16055659999999
1988Q3,Queensland,Manufacturing,143.40186053
1988Q3,Queensland,"Professional, Scientific and Technical Services",52.18150632
1988Q3,Victoria,Accommodation and Food Services,68.30271263
1988Q3,Victoria,Construction,133.32369898
1988Q3,Victoria,Education and Training,136.05658229
1988Q3,Victoria,Health Care and Social Assistance,159.05825292
1988Q3,Victoria,Manufacturing,383.5694109
1988Q3,Victoria,"Professional, Scientific and Technical Services",86.86234079
1988Q4,New South Wales,Accommodation and Food Services,99.66981720999999
1988Q4,New South Wales,Construction,185.0359186
1988Q4,New South Wales,Education and Training,160.34805044
1988Q4,New South Wales,Health Care and Social Assistance,210.48143203
1988Q4,New South Wales,Manufacturing,396.83126631
1988Q4,New South Wales,"Professional, Scientific and Technical Services",122.0229758
1988Q4,Queensland,Accommodation and Food Services,62.14461253
1988Q4,Queensland,Construction,105.15004458
1988Q4,Queensland,Education and Training,79.75702279
1988Q4,Queensland,Health Care and Social Assistance,94.3674535
1988Q4,Queensland,Manufacturing,148.8044336
1988Q4,Queensland,"Professional, Scientific and Technical Services",55.25020993
1988Q4,Victoria,Accommodation and Food Services,68.86099637000001
1988Q4,Victoria,Construction,145.19137751
1988Q4,Victoria,Education and Training,141.50608911999998
1988Q4,Victoria,Health Care and Social Assistance,166.29187849
1988Q4,Victoria,Manufacturing,371.81706965
1988Q4,Victoria,"Professional, Scientific and Technical Services",89.42353916
1989Q1,New South Wales,Accommodation and Food Services,93.21012854
1989Q1,New South Wales,Construction,191.62491935000003
1989Q1,New South Wales,Education and Training,143.32864104
1989Q1,New South Wales,Health Care and Social Assistance,219.67280919
1989Q1,New South Wales,Manufacturing,397.97534512
1989Q1,New South Wales,"Professional, Scientific and Technical Services",125.64289547
1989Q1,Queensland,Accommodation and Food Services,61.304128500000004
1989Q1,Queensland,Construction,113.63989377
1989Q1,Queensland,Education and Training,74.97096407000001
1989Q1,Queensland,Health Care and Social Assistance,99.7206889
1989Q1,Queensland,Manufacturing,151.65455065
1989Q1,Queensland,"Professional, Scientific and Technical Services",54.22680149
1989Q1,Victoria,Accommodation and Food Services,72.47438295
1989Q1,Victoria,Construction,149.35384392999998
1989Q1,Victoria,Education and Training,131.79659122
1989Q1,Victoria,Health Care and Social Assistance,167.7022851
1989Q1,Victoria,Manufacturing,371.45644851
1989Q1,Victoria,"Professional, Scientific and Technical Services",90.68123234
1989Q2,New South Wales,Accommodation and Food Services,92.50297324000002
1989Q2,New South Wales,Construction,196.69904087
1989Q2,New South Wales,Education and Training,159.20085339
1989Q2,New South Wales,Health Care and Social Assistance,230.38155308
1989Q2,New South Wales,Manufacturing,401.69095989
1989Q2,New South Wales,"Professional, Scientific and Technical Services",125.35666866
1989Q2,Queensland,Accommodation and Food Services,66.89333448
1989Q2,Queensland,Construction,111.92375678
1989Q2,Queensland,Education and Training,80.69167391
1989Q2,Queensland,Health Care and Social Assistance,101.6723872
1989Q2,Queensland,Manufacturing,161.85547706
1989Q2,Queensland,"Professional, Scientific and Technical Services",53.990205429999996
1989Q2,Victoria,Accommodation and Food Services,79.20040303
1989Q2,Victoria,Construction,164.13953163
1989Q2,Victoria,Education and Training,137.02597828
1989Q2,Victoria,Health Care and Social Assistance,179.07649368
1989Q2,Victoria,Manufacturing,382.16508685
1989Q2,Victoria,"Professional, Scientific and Technical Services",89.03480832
1989Q3,New South Wales,Accommodation and Food Services,92.39693871
1989Q3,New South Wales,Construction,205.39904274
1989Q3,New South Wales,Education and Training,165.13011863
1989Q3,New South Wales,Health Care and Social Assistance,217.51207463
1989Q3,New South Wales,Manufacturing,393.71294182
1989Q3,New South Wales,"Professional, Scientific and Technical Services",132.55190155
1989Q3,Queensland,Accommodation and Food Services,63.65452628
1989Q3,Queensland,Construction,115.27931801
1989Q3,Queensland,Education and Training,83.84053513
1989Q3,Queensland,Health Care and Social Assistance,95.2771817
1989Q3,Queensland,Manufacturing,159.56669897
1989Q3,Queensland,"Professional, Scientific and Technical Services",56.66749066
1989Q3,Victoria,Accommodation and Food Services,83.20504307
1989Q3,Victoria,Construction,158.84423830999998
1989Q3,Victoria,Education and Training,139.62424881
1989Q3,Victoria,Health Care and Social Assistance,161.85406089
1989Q3,Victoria,Manufacturing,379.7898985
1989Q3,Victoria,"Professional, Scientific and Technical Services",89.92838244000001
1989Q4,New South Wales,Accommodation and Food Services,98.97864555
1989Q4,New South Wales,Construction,207.90882181
1989Q4,New South Wales,Education and Training,168.20833994999998
1989Q4,New South Wales,Health Care and Social Assistance,214.8093483
1989Q4,New South Wales,Manufacturing,402.15901455
1989Q4,New South Wales,"Professional, Scientific and Technical Services",137.99861383
1989Q4,Queensland,Accommodation and Food Services,69.72976971
1989Q4,Queensland,Construction,116.54437177
1989Q4,Queensland,Education and Training,88.41829867
1989Q4,Queensland,Health Care and Social Assistance,102.58088979
1989Q4,Queensland,Manufacturing,155.65337485999999
1989Q4,Queensland,"Professional, Scientific and Technical Services",57.90553422
1989Q4,Victoria,Accommodation and Food Services,77.23120637
1989Q4,Victoria,Construction,162.19179096
1989Q4,Victoria,Education and Training,141.29144154000002
1989Q4,Victoria,Health Care and Social Assistance,159.43094178
1989Q4,Victoria,Manufacturing,375.74044105999997
1989Q4,Victoria,"Professional, Scientific and Technical Services",94.47952778
1990Q1,New South Wales,Accommodation and Food Services,101.89179236
1990Q1,New South Wales,Construction,215.84375751000002
1990Q1,New South Wales,Education and Training,157.47679251000002
1990Q1,New South Wales,Health Care and Social Assistance,204.99945973
1990Q1,New South Wales,Manufacturing,390.99126169
1990Q1,New South Wales,"Professional, Scientific and Technical Services",138.81041351
1990Q1,Queensland,Accommodation and Food Services,69.59862912
1990Q1,Queensland,Construction,118.30237974
1990Q1,Queensland,Education and Training,88.25351486000001
1990Q1,Queensland,Health Care and Social Assistance,102.71267722
1990Q1,Queensland,Manufacturing,152.26423794
1990Q1,Queensland,"Professional, Scientific and Technical Services",58.44911247
1990Q1,Victoria,Accommodation and Food Services,78.99388503
1990Q1,Victoria,Construction,162.14161896
1990Q1,Victoria,Education and Training,140.82781214
1990Q1,Victoria,Health Care and Social Assistance,165.8288322
1990Q1,Victoria,Manufacturing,363.35442854
1990Q1,Victoria,"Professional, Scientific and Technical Services",99.8648689
1990Q2,New South Wales,Accommodation and Food Services,108.85414629
1990Q2,New South Wales,Construction,203.11897669
1990Q2,New South Wales,Education and Training,178.14558265
1990Q2,New South Wales,Health Care and Social Assistance,217.5797397
1990Q2,New South Wales,Manufacturing,385.13786974
1990Q2,New South Wales,"Professional, Scientific and Technical Services",128.20351092
1990Q2,Queensland,Accommodation and Food Services,65.55015231
1990Q2,Queensland,Construction,112.55405255
1990Q2,Queensland,Education and Training,94.4134015
1990Q2,Queensland,Health Care and Social Assistance,99.31545559
1990Q2,Queensland,Manufacturing,155.06744518
1990Q2,Queensland,"Professional, Scientific and Technical Services",52.62948451
1990Q2,Victoria,Accommodation and Food Services,83.71209621
1990Q2,Victoria,Construction,146.51859655
1990Q2,Victoria,Education and Training,157.39574095
1990Q2,Victoria,Health Care and Social Assistance,177.45907227
1990Q2,Victoria,Manufacturing,362.72448642
1990Q2,Victoria,"Professional, Scientific and Technical Services",98.81977506
1990Q3,New South Wales,Accommodation and Food Services,112.1656791
1990Q3,New South Wales,Construction,202.32265691
1990Q3,New South Wales,Education and Training,176.57114037
1990Q3,New South Wales,Health Care and Social Assistance,227.04069801
1990Q3,New South Wales,Manufacturing,372.70652435
1990Q3,New South Wales,"Professional, Scientific and Technical Services",129.71059961
1990Q3,Queensland,Accommodation and Food Services,60.12289631
1990Q3,Queensland,Construction,116.81418763
1990Q3,Queensland,Education and Training,91.30485293
1990Q3,Queensland,Health Care and Social Assistance,104.95121698
1990Q3,Queensland,Manufacturing,154.85341754
1990Q3,Queensland,"Professional, Scientific and Technical Services",53.90243648
1990Q3,Victoria,Accommodation and Food Services,77.06747957
1990Q3,Victoria,Construction,150.47948692
1990Q3,Victoria,Education and Training,144.17763613
1990Q3,Victoria,Health Care and Social Assistance,181.98529991
1990Q3,Victoria,Manufacturing,367.65377199
1990Q3,Victoria,"Professional, Scientific and Technical Services",98.46776412
1990Q4,New South Wales,Accommodation and Food Services,111.88433226000001
1990Q4,New South Wales,Construction,216.40473892
1990Q4,New South Wales,Education and Training,172.09699993
1990Q4,New South Wales,Health Care and Social Assistance,225.5613141
1990Q4,New South Wales,Manufacturing,384.81020416
1990Q4,New South Wales,"Professional, Scientific and Technical Services",127.57960927
1990Q4,Queensland,Accommodation and Food Services,67.50029832
1990Q4,Queensland,Construction,106.14631157
1990Q4,Queensland,Education and Training,93.62208917
1990Q4,Queensland,Health Care and Social Assistance,114.89466371
1990Q4,Queensland,Manufacturing,145.52402374
1990Q4,Queensland,"Professional, Scientific and Technical Services",57.95361496
1990Q4,Victoria,Accommodation and Food Services,73.22059905
1990Q4,Victoria,Construction,143.3864398
1990Q4,Victoria,Education and Training,137.08544057
1990Q4,Victoria,Health Care and Social Assistance,178.92485509
1990Q4,Victoria,Manufacturing,353.10284178
1990Q4,Victoria,"Professional, Scientific and Technical Services",103.36221848
1991Q1,New South Wales,Accommodation and Food Services,112.78924599999999
1991Q1,New South Wales,Construction,215.43678745
1991Q1,New South Wales,Education and Training,162.62371048999998
1991Q1,New South Wales,Health Care and Social Assistance,224.88343937999997
1991Q1,New South Wales,Manufacturing,358.20953527
1991Q1,New South Wales,"Professional, Scientific and Technical Services",133.66576423
1991Q1,Queensland,Accommodation and Food Services,61.39444735
1991Q1,Queensland,Construction,106.0549877
1991Q1,Queensland,Education and Training,93.42982741
1991Q1,Queensland,Health Care and Social Assistance,108.77151850999999
1991Q1,Queensland,Manufacturing,141.8310143
1991Q1,Queensland,"Professional, Scientific and Technical Services",62.79811951
1991Q1,Victoria,Accommodation and Food Services,78.91143978
1991Q1,Victoria,Construction,136.95552702
1991Q1,Victoria,Education and Training,135.37915331
1991Q1,Victoria,Health Care and Social Assistance,169.64318619
1991Q1,Victoria,Manufacturing,347.92007414
1991Q1,Victoria,"Professional, Scientific and Technical Services",91.46321468
1991Q2,New South Wales,Accommodation and Food Services,112.44114625
1991Q2,New South Wales,Construction,196.58394722
1991Q2,New South Wales,Education and Training,174.94228483
1991Q2,New South Wales,Health Care and Social Assistance,237.39401523
1991Q2,New South Wales,Manufacturing,364.28358101000003
1991Q2,New South Wales,"Professional, Scientific and Technical Services",140.66560336
1991Q2,Queensland,Accommodation and Food Services,64.37118505
1991Q2,Queensland,Construction,108.52077284
1991Q2,Queensland,Education and Training,97.34995577999999
1991Q2,Queensland,Health Care and Social Assistance,108.96669408
1991Q2,Queensland,Manufacturing,132.04824508
1991Q2,Queensland,"Professional, Scientific and Technical Services",59.58842171
1991Q2,Victoria,Accommodation and Food Services,82.00057164
1991Q2,Victoria,Construction,124.89895906000001
1991Q2,Victoria,Education and Training,142.76963060000003
1991Q2,Victoria,Health Care and Social Assistance,175.65319645
1991Q2,Victoria,Manufacturing,339.51448561
1991Q2,Victoria,"Professional, Scientific and Technical Services",92.57410119
1991Q3,New South Wales,Accommodation and Food Services,111.27460024999999
1991Q3,New South Wales,Construction,175.65569062
1991Q3,New South Wales,Education and Training,187.02971163
1991Q3,New South Wales,Health Care and Social Assistance,234.38796624
1991Q3,New South Wales,Manufacturing,347.77440453
1991Q3,New South Wales,"Professional, Scientific and Technical Services",145.38039243
1991Q3,Queensland,Accommodation and Food Services,67.83636668
1991Q3,Queensland,Construction,105.86694919
1991Q3,Queensland,Education and Training,92.0368938
1991Q3,Queensland,Health Care and Social Assistance,113.15904719
1991Q3,Queensland,Manufacturing,141.23259835
1991Q3,Queensland,"Professional, Scientific and Technical Services",58.22826564
1991Q3,Victoria,Accommodation and Food Services,82.04982484
1991Q3,Victoria,Construction,118.97030196
1991Q3,Victoria,Education and Training,141.25335845
1991Q3,Victoria,Health Care and Social Assistance,178.73917789
1991Q3,Victoria,Manufacturing,346.54518381
1991Q3,Victoria,"Professional, Scientific and Technical Services",99.02385338
1991Q4,New South Wales,Accommodation and Food Services,106.91267694999999
1991Q4,New South Wales,Construction,178.37047555
1991Q4,New South Wales,Education and Training,171.81784483
1991Q4,New South Wales,Health Care and Social Assistance,238.37253106999998
1991Q4,New South Wales,Manufacturing,362.10792028
1991Q4,New South Wales,"Professional, Scientific and Technical Services",139.93467547
1991Q4,Queensland,Accommodation and Food Services,74.1142798
1991Q4,Queensland,Construction,110.1693118
1991Q4,Queensland,Education and Training,92.84116492
1991Q4,Queensland,Health Care and Social Assistance,122.29234672
1991Q4,Queensland,Manufacturing,145.71889944
1991Q4,Queensland,"Professional, Scientific and Technical Services",59.5837123
1991Q4,Victoria,Accommodation and Food Services,80.85084271
1991Q4,Victoria,Construction,113.43042409
1991Q4,Victoria,Education and Training,130.41094091
1991Q4,Victoria,Health Care and Social Assistance,173.15506825
1991Q4,Victoria,Manufacturing,347.93087267
1991Q4,Victoria,"Professional, Scientific and Technical Services",99.40020063
1992Q1,New South Wales,Accommodation and Food Services,112.86349684000001
1992Q1,New South Wales,Construction,179.75386732
1992Q1,New South Wales,Education and Training,163.75499841
1992Q1,New South Wales,Health Care and Social Assistance,236.5594851
1992Q1,New South Wales,Manufacturing,355.60096534
1992Q1,New South Wales,"Professional, Scientific and Technical Services",140.21997783999998
1992Q1,Queensland,Accommodation and Food Services,71.12452741
1992Q1,Queensland,Construction,96.65919112
1992Q1,Queensland,Education and Training,90.55432202
1992Q1,Queensland,Health Care and Social Assistance,116.13654401
1992Q1,Queensland,Manufacturing,158.43813554
1992Q1,Queensland,"Professional, Scientific and Technical Services",61.02247728
1992Q1,Victoria,Accommodation and Food Services,80.06155499
1992Q1,Victoria,Construction,118.42838555
1992Q1,Victoria,Education and Training,139.31257298
1992Q1,Victoria,Health Care and Social Assistance,172.23242385
1992Q1,Victoria,Manufacturing,326.41849679
1992Q1,Victoria,"Professional, Scientific and Technical Services",105.98369802
1992Q2,New South Wales,Accommodation and Food Services,115.16986987
1992Q2,New South Wales,Construction,175.5988772
1992Q2,New South Wales,Education and Training,181.46117059
1992Q2,New South Wales,Health Care and Social Assistance,227.13251018
1992Q2,New South Wales,Manufacturing,350.03446689
1992Q2,New South Wales,"Professional, Scientific and Technical Services",148.44380642
1992Q2,Queensland,Accommodation and Food Services,69.13845304
1992Q2,Queensland,Construction,92.65154011999999
1992Q2,Queensland,Education and Training,97.50207949
1992Q2,Queensland,Health Care and Social Assistance,116.97831774
1992Q2,Queensland,Manufacturing,156.62857044
1992Q2,Queensland,"Professional, Scientific and Technical Services",65.01907302
1992Q2,Victoria,Accommodation and Food Services,81.54098307
1992Q2,Victoria,Construction,121.09467212
1992Q2,Victoria,Education and Training,146.8996727
1992Q2,Victoria,Health Care and Social Assistance,165.98407378
1992Q2,Victoria,Manufacturing,337.9079447
1992Q2,Victoria,"Professional, Scientific and Technical Services",99.76175807999999
1992Q3,New South Wales,Accommodation and Food Services,117.04472486
1992Q3,New South Wales,Construction,172.36246664
1992Q3,New South Wales,Education and Training,189.18827832
1992Q3,New South Wales,Health Care and Social Assistance,236.31988958
1992Q3,New South Wales,Manufacturing,346.13730637
1992Q3,New South Wales,"Professional, Scientific and Technical Services",145.10296237
1992Q3,Queensland,Accommodation and Food Services,64.98318515
1992Q3,Queensland,Construction,109.31077684
1992Q3,Queensland,Education and Training,97.82557924
1992Q3,Queensland,Health Care and Social Assistance,110.54653477
1992Q3,Queensland,Manufacturing,152.82747545
1992Q3,Queensland,"Professional, Scientific and Technical Services",62.55928087
1992Q3,Victoria,Accommodation and Food Services,79.41460903
1992Q3,Victoria,Construction,117.80281392
1992Q3,Victoria,Education and Training,149.60926459
1992Q3,Victoria,Health Care and Social Assistance,168.78124382000001
1992Q3,Victoria,Manufacturing,333.23377239
1992Q3,Victoria,"Professional, Scientific and Technical Services",106.98685538
1992Q4,New South Wales,Accommodation and Food Services,104.37682905
1992Q4,New South Wales,Construction,170.25454886
1992Q4,New South Wales,Education and Training,175.83259385
1992Q4,New South Wales,Health Care and Social Assistance,227.62750576
1992Q4,New South Wales,Manufacturing,366.68212576999997
1992Q4,New South Wales,"Professional, Scientific and Technical Services",138.63193115
1992Q4,Queensland,Accommodation and Food Services,71.35296718000001
1992Q4,Queensland,Construction,112.46316982
1992Q4,Queensland,Education and Training,104.84836885
1992Q4,Queensland,Health Care and Social Assistance,118.0215664
1992Q4,Queensland,Manufacturing,159.09245383
1992Q4,Queensland,"Professional, Scientific and Technical Services",59.67756542
1992Q4,Victoria,Accommodation and Food Services,77.39716061
1992Q4,Victoria,Construction,119.98369836
1992Q4,Victoria,Education and Training,140.4716383
1992Q4,Victoria,Health Care and Social Assistance,170.12228557
1992Q4,Victoria,Manufacturing,337.94479172
1992Q4,Victoria,"Professional, Scientific and Technical Services",103.06867848
1993Q1,New South Wales,Accommodation and Food Services,109.05588735
1993Q1,New South Wales,Construction,180.36719477
1993Q1,New South Wales,Education and Training,161.91836373
1993Q1,New South Wales,Health Care and Social Assistance,227.55196429
1993Q1,New South Wales,Manufacturing,355.62491036
1993Q1,New South Wales,"Professional, Scientific and Technical Services",127.53354696
1993Q1,Queensland,Accommodation and Food Services,70.99779842999999
1993Q1,Queensland,Construction,113.89129762
1993Q1,Queensland,Education and Training,99.60116871000001
1993Q1,Queensland,Health Care and Social Assistance,112.70500611
1993Q1,Queensland,Manufacturing,153.47196373
1993Q1,Queensland,"Professional, Scientific and Technical Services",56.32826665
1993Q1,Victoria,Accommodation and Food Services,84.54624897
1993Q1,Victoria,Construction,121.48221465
1993Q1,Victoria,Education and Training,137.19749252
1993Q1,Victoria,Health Care and Social Assistance,159.56589619000002
1993Q1,Victoria,Manufacturing,323.16272768
1993Q1,Victoria,"Professional, Scientific and Technical Services",91.20091182
1993Q2,New South Wales,Accommodation and Food Services,115.71234301000001
