date,state,industry,employed_thousands
Nov-1984,New South Wales,Manufacturing,391.9
Feb-1985,New South Wales,Manufacturing,378.9
May-1985,New South Wales,Manufacturing,383.5
Aug-1985,New South Wales,Manufacturing,353.1
Nov-1985,New South Wales,Manufacturing,376.6
Feb-1986,New South Wales,Manufacturing,392.4
May-1986,New South Wales,Manufacturing,395.2
Aug-1986,New South Wales,Manufacturing,386.8
Nov-1986,New South Wales,Manufacturing,383.5
Feb-1987,New South Wales,Manufacturing,380.4
May-1987,New South Wales,Manufacturing,381.3
Aug-1987,New South Wales,Manufacturing,380.9
Nov-1987,New South Wales,Manufacturing,392.0
Feb-1988,New South Wales,Manufacturing,405.1
May-1988,New South Wales,Manufacturing,396.3
Aug-1988,New South Wales,Manufacturing,393.3
Nov-1988,New South Wales,Manufacturing,396.8
Feb-1989,New South Wales,Manufacturing,398.0
May-1989,New South Wales,Manufacturing,401.7
Aug-1989,New South Wales,Manufacturing,393.7
Nov-1989,New South Wales,Manufacturing,402.2
Feb-1990,New South Wales,Manufacturing,391.0
May-1990,New South Wales,Manufacturing,385.1
Aug-1990,New South Wales,Manufacturing,372.7
Nov-1990,New South Wales,Manufacturing,384.8
Feb-1991,New South Wales,Manufacturing,358.2
May-1991,New South Wales,Manufacturing,364.3
Aug-1991,New South Wales,Manufacturing,347.8
Nov-1991,New South Wales,Manufacturing,362.1
Feb-1992,New South Wales,Manufacturing,355.6
May-1992,New South Wales,Manufacturing,350.0
Aug-1992,New South Wales,Manufacturing,346.1
Nov-1992,New South Wales,Manufacturing,366.7
Feb-1993,New South Wales,Manufacturing,355.6
May-1993,New South Wales,Manufacturing,352.8
Aug-1993,New South Wales,Manufacturing,351.7
Nov-1993,New South Wales,Manufacturing,358.4
Feb-1994,New South Wales,Manufacturing,367.0
May-1994,New South Wales,Manufacturing,361.6
Aug-1994,New South Wales,Manufacturing,362.8
Nov-1994,New South Wales,Manufacturing,348.7
Feb-1995,New South Wales,Manufacturing,357.4
May-1995,New South Wales,Manufacturing,347.4
Aug-1995,New South Wales,Manufacturing,352.0
Nov-1995,New South Wales,Manufacturing,333.2
Feb-1996,New South Wales,Manufacturing,338.7
May-1996,New South Wales,Manufacturing,337.0
Aug-1996,New South Wales,Manufacturing,354.0
Nov-1996,New South Wales,Manufacturing,367.8
Feb-1997,New South Wales,Manufacturing,364.0
May-1997,New South Wales,Manufacturing,361.9
Aug-1997,New South Wales,Manufacturing,383.2
Nov-1997,New South Wales,Manufacturing,372.5
Feb-1998,New South Wales,Manufacturing,346.7
May-1998,New South Wales,Manufacturing,335.0
Aug-1998,New South Wales,Manufacturing,345.7
Nov-1998,New South Wales,Manufacturing,332.9
Feb-1999,New South Wales,Manufacturing,324.4
May-1999,New South Wales,Manufacturing,325.0
Aug-1999,New South Wales,Manufacturing,326.4
Nov-1999,New South Wales,Manufacturing,326.4
Feb-2000,New South Wales,Manufacturing,324.2
May-2000,New South Wales,Manufacturing,353.6
Aug-2000,New South Wales,Manufacturing,340.1
Nov-2000,New South Wales,Manufacturing,322.3
Feb-2001,New South Wales,Manufacturing,343.2
May-2001,New South Wales,Manufacturing,334.7
Aug-2001,New South Wales,Manufacturing,314.8
Nov-2001,New South Wales,Manufacturing,319.2
Feb-2002,New South Wales,Manufacturing,319.5
May-2002,New South Wales,Manufacturing,335.3
Aug-2002,New South Wales,Manufacturing,343.4
Nov-2002,New South Wales,Manufacturing,352.0
Feb-2003,New South Wales,Manufacturing,353.0
May-2003,New South Wales,Manufacturing,320.9
Aug-2003,New South Wales,Manufacturing,320.0
Nov-2003,New South Wales,Manufacturing,299.9
Feb-2004,New South Wales,Manufacturing,309.0
May-2004,New South Wales,Manufacturing,310.2
Aug-2004,New South Wales,Manufacturing,320.0
Nov-2004,New South Wales,Manufacturing,309.6
Feb-2005,New South Wales,Manufacturing,311.6
May-2005,New South Wales,Manufacturing,303.4
Aug-2005,New South Wales,Manufacturing,307.5
Nov-2005,New South Wales,Manufacturing,313.7
Feb-2006,New South Wales,Manufacturing,300.7
May-2006,New South Wales,Manufacturing,286.4
Aug-2006,New South Wales,Manufacturing,284.8
Nov-2006,New South Wales,Manufacturing,294.1
Feb-2007,New South Wales,Manufacturing,301.3
May-2007,New South Wales,Manufacturing,295.1
Aug-2007,New South Wales,Manufacturing,307.9
Nov-2007,New South Wales,Manufacturing,317.7
Feb-2008,New South Wales,Manufacturing,324.5
May-2008,New South Wales,Manufacturing,304.7
Aug-2008,New South Wales,Manufacturing,296.3
Nov-2008,New South Wales,Manufacturing,297.6
Feb-2009,New South Wales,Manufacturing,296.2
May-2009,New South Wales,Manufacturing,305.4
Aug-2009,New South Wales,Manufacturing,305.2
Nov-2009,New South Wales,Manufacturing,301.6
Feb-2010,New South Wales,Manufacturing,304.1
May-2010,New South Wales,Manufacturing,288.8
Aug-2010,New South Wales,Manufacturing,288.6
Nov-2010,New South Wales,Manufacturing,294.4
Feb-2011,New South Wales,Manufacturing,309.3
May-2011,New South Wales,Manufacturing,279.1
Aug-2011,New South Wales,Manufacturing,269.4
Nov-2011,New South Wales,Manufacturing,279.9
Feb-2012,New South Wales,Manufacturing,282.6
May-2012,New South Wales,Manufacturing,266.2
Aug-2012,New South Wales,Manufacturing,291.0
Nov-2012,New South Wales,Manufacturing,310.3
Feb-2013,New South Wales,Manufacturing,297.1
May-2013,New South Wales,Manufacturing,284.5
Aug-2013,New South Wales,Manufacturing,263.2
Nov-2013,New South Wales,Manufacturing,269.1
Feb-2014,New South Wales,Manufacturing,287.1
May-2014,New South Wales,Manufacturing,281.3
Aug-2014,New South Wales,Manufacturing,269.5
Nov-2014,New South Wales,Manufacturing,287.6
Feb-2015,New South Wales,Manufacturing,279.9
May-2015,New South Wales,Manufacturing,266.3
Aug-2015,New South Wales,Manufacturing,265.4
Nov-2015,New South Wales,Manufacturing,245.6
Feb-2016,New South Wales,Manufacturing,280.5
May-2016,New South Wales,Manufacturing,263.4
Aug-2016,New South Wales,Manufacturing,248.6
Nov-2016,New South Wales,Manufacturing,286.7
Feb-2017,New South Wales,Manufacturing,274.0
May-2017,New South Wales,Manufacturing,276.7
Aug-2017,New South Wales,Manufacturing,258.0
Nov-2017,New South Wales,Manufacturing,266.6
Feb-2018,New South Wales,Manufacturing,269.6
May-2018,New South Wales,Manufacturing,314.5
Aug-2018,New South Wales,Manufacturing,295.2
Nov-2018,New South Wales,Manufacturing,249.1
Feb-2019,New South Wales,Manufacturing,249.3
May-2019,New South Wales,Manufacturing,274.4
Aug-2019,New South Wales,Manufacturing,246.3
Nov-2019,New South Wales,Manufacturing,265.9
Feb-2020,New South Wales,Manufacturing,279.9
May-2020,New South Wales,Manufacturing,229.5
Aug-2020,New South Wales,Manufacturing,246.8
Nov-2020,New South Wales,Manufacturing,237.3
Feb-2021,New South Wales,Manufacturing,269.4
May-2021,New South Wales,Manufacturing,267.5
Aug-2021,New South Wales,Manufacturing,273.7
Nov-2021,New South Wales,Manufacturing,232.4
Feb-2022,New South Wales,Manufacturing,231.9
May-2022,New South Wales,Manufacturing,240.9
Aug-2022,New South Wales,Manufacturing,236.1
Nov-2022,New South Wales,Manufacturing,260.3
Feb-2023,New South Wales,Manufacturing,236.9
May-2023,New South Wales,Manufacturing,250.9
Aug-2023,New South Wales,Manufacturing,267.7
Nov-2023,New South Wales,Manufacturing,292.5
Feb-2024,New South Wales,Manufacturing,286.4
May-2024,New South Wales,Manufacturing,248.3
Aug-2024,New South Wales,Manufacturing,228.1
Nov-2024,New South Wales,Manufacturing,250.3
Feb-2025,New South Wales,Manufacturing,257.1
May-2025,New South Wales,Manufacturing,251.0
Aug-2025,New South Wales,Manufacturing,243.4
Nov-2025,New South Wales,Manufacturing,250.5
Feb-2026,New South Wales,Manufacturing,248.5
Nov-1984,New South Wales,Construction,153.2
Feb-1985,New South Wales,Construction,154.3
May-1985,New South Wales,Construction,160.6
Aug-1985,New South Wales,Construction,158.7
Nov-1985,New South Wales,Construction,160.4
Feb-1986,New South Wales,Construction,152.3
May-1986,New South Wales,Construction,161.1
Aug-1986,New South Wales,Construction,162.6
Nov-1986,New South Wales,Construction,158.7
Feb-1987,New South Wales,Construction,170.3
May-1987,New South Wales,Construction,175.3
Aug-1987,New South Wales,Construction,165.1
Nov-1987,New South Wales,Construction,163.7
Feb-1988,New South Wales,Construction,173.0
May-1988,New South Wales,Construction,169.4
Aug-1988,New South Wales,Construction,167.7
Nov-1988,New South Wales,Construction,185.0
Feb-1989,New South Wales,Construction,191.6
May-1989,New South Wales,Construction,196.7
Aug-1989,New South Wales,Construction,205.4
Nov-1989,New South Wales,Construction,207.9
Feb-1990,New South Wales,Construction,215.8
May-1990,New South Wales,Construction,203.1
Aug-1990,New South Wales,Construction,202.3
Nov-1990,New South Wales,Construction,216.4
Feb-1991,New South Wales,Construction,215.4
May-1991,New South Wales,Construction,196.6
Aug-1991,New South Wales,Construction,175.7
Nov-1991,New South Wales,Construction,178.4
Feb-1992,New South Wales,Construction,179.8
May-1992,New South Wales,Construction,175.6
Aug-1992,New South Wales,Construction,172.4
Nov-1992,New South Wales,Construction,170.3
Feb-1993,New South Wales,Construction,180.4
May-1993,New South Wales,Construction,183.0
Aug-1993,New South Wales,Construction,189.7
Nov-1993,New South Wales,Construction,181.1
Feb-1994,New South Wales,Construction,183.3
May-1994,New South Wales,Construction,183.2
Aug-1994,New South Wales,Construction,178.2
Nov-1994,New South Wales,Construction,176.5
Feb-1995,New South Wales,Construction,185.7
May-1995,New South Wales,Construction,211.2
Aug-1995,New South Wales,Construction,208.3
Nov-1995,New South Wales,Construction,209.0
Feb-1996,New South Wales,Construction,210.8
May-1996,New South Wales,Construction,202.2
Aug-1996,New South Wales,Construction,205.7
Nov-1996,New South Wales,Construction,183.8
Feb-1997,New South Wales,Construction,196.0
May-1997,New South Wales,Construction,190.8
Aug-1997,New South Wales,Construction,180.3
Nov-1997,New South Wales,Construction,204.8
Feb-1998,New South Wales,Construction,204.8
May-1998,New South Wales,Construction,209.5
Aug-1998,New South Wales,Construction,217.5
Nov-1998,New South Wales,Construction,216.1
Feb-1999,New South Wales,Construction,207.5
May-1999,New South Wales,Construction,214.4
Aug-1999,New South Wales,Construction,234.4
Nov-1999,New South Wales,Construction,253.4
Feb-2000,New South Wales,Construction,239.4
May-2000,New South Wales,Construction,239.5
Aug-2000,New South Wales,Construction,248.7
Nov-2000,New South Wales,Construction,234.1
Feb-2001,New South Wales,Construction,211.0
May-2001,New South Wales,Construction,224.7
Aug-2001,New South Wales,Construction,221.2
Nov-2001,New South Wales,Construction,237.1
Feb-2002,New South Wales,Construction,236.2
May-2002,New South Wales,Construction,231.4
Aug-2002,New South Wales,Construction,209.1
Nov-2002,New South Wales,Construction,244.1
Feb-2003,New South Wales,Construction,254.8
May-2003,New South Wales,Construction,240.4
Aug-2003,New South Wales,Construction,249.1
Nov-2003,New South Wales,Construction,265.5
Feb-2004,New South Wales,Construction,254.8
May-2004,New South Wales,Construction,273.4
Aug-2004,New South Wales,Construction,279.5
Nov-2004,New South Wales,Construction,276.2
Feb-2005,New South Wales,Construction,273.4
May-2005,New South Wales,Construction,266.8
Aug-2005,New South Wales,Construction,262.5
Nov-2005,New South Wales,Construction,259.4
Feb-2006,New South Wales,Construction,267.0
May-2006,New South Wales,Construction,271.6
Aug-2006,New South Wales,Construction,270.8
Nov-2006,New South Wales,Construction,288.0
Feb-2007,New South Wales,Construction,287.2
May-2007,New South Wales,Construction,286.6
Aug-2007,New South Wales,Construction,279.4
Nov-2007,New South Wales,Construction,285.0
Feb-2008,New South Wales,Construction,303.3
May-2008,New South Wales,Construction,284.7
Aug-2008,New South Wales,Construction,297.6
Nov-2008,New South Wales,Construction,295.0
Feb-2009,New South Wales,Construction,297.3
May-2009,New South Wales,Construction,296.4
Aug-2009,New South Wales,Construction,285.9
Nov-2009,New South Wales,Construction,284.1
Feb-2010,New South Wales,Construction,286.6
May-2010,New South Wales,Construction,293.8
Aug-2010,New South Wales,Construction,270.0
Nov-2010,New South Wales,Construction,294.4
Feb-2011,New South Wales,Construction,266.0
May-2011,New South Wales,Construction,287.1
Aug-2011,New South Wales,Construction,277.2
Nov-2011,New South Wales,Construction,292.9
Feb-2012,New South Wales,Construction,296.3
May-2012,New South Wales,Construction,302.1
Aug-2012,New South Wales,Construction,277.6
Nov-2012,New South Wales,Construction,277.1
Feb-2013,New South Wales,Construction,275.1
May-2013,New South Wales,Construction,276.2
Aug-2013,New South Wales,Construction,287.7
Nov-2013,New South Wales,Construction,273.9
Feb-2014,New South Wales,Construction,303.9
May-2014,New South Wales,Construction,323.3
Aug-2014,New South Wales,Construction,316.9
Nov-2014,New South Wales,Construction,339.8
Feb-2015,New South Wales,Construction,306.7
May-2015,New South Wales,Construction,319.1
Aug-2015,New South Wales,Construction,304.6
Nov-2015,New South Wales,Construction,312.7
Feb-2016,New South Wales,Construction,299.3
May-2016,New South Wales,Construction,343.2
Aug-2016,New South Wales,Construction,337.8
Nov-2016,New South Wales,Construction,337.8
Feb-2017,New South Wales,Construction,359.8
May-2017,New South Wales,Construction,335.7
Aug-2017,New South Wales,Construction,357.4
Nov-2017,New South Wales,Construction,377.2
Feb-2018,New South Wales,Construction,387.6
May-2018,New South Wales,Construction,359.8
Aug-2018,New South Wales,Construction,380.1
Nov-2018,New South Wales,Construction,391.7
Feb-2019,New South Wales,Construction,352.8
May-2019,New South Wales,Construction,364.8
Aug-2019,New South Wales,Construction,360.5
Nov-2019,New South Wales,Construction,357.7
Feb-2020,New South Wales,Construction,371.8
May-2020,New South Wales,Construction,394.9
Aug-2020,New South Wales,Construction,388.8
Nov-2020,New South Wales,Construction,392.8
Feb-2021,New South Wales,Construction,362.9
May-2021,New South Wales,Construction,346.9
Aug-2021,New South Wales,Construction,303.5
Nov-2021,New South Wales,Construction,338.4
Feb-2022,New South Wales,Construction,359.2
May-2022,New South Wales,Construction,367.2
Aug-2022,New South Wales,Construction,386.4
Nov-2022,New South Wales,Construction,395.9
Feb-2023,New South Wales,Construction,400.8
May-2023,New South Wales,Construction,426.1
Aug-2023,New South Wales,Construction,402.1
Nov-2023,New South Wales,Construction,418.6
Feb-2024,New South Wales,Construction,407.8
May-2024,New South Wales,Construction,417.4
Aug-2024,New South Wales,Construction,383.3
Nov-2024,New South Wales,Construction,411.7
Feb-2025,New South Wales,Construction,448.6
May-2025,New South Wales,Construction,403.2
Aug-2025,New South Wales,Construction,424.2
Nov-2025,New South Wales,Construction,420.1
Feb-2026,New South Wales,Construction,430.8
Nov-1984,New South Wales,Accommodation and Food Services,115.4
Feb-1985,New South Wales,Accommodation and Food Services,113.7
May-1985,New South Wales,Accommodation and Food Services,109.8
Aug-1985,New South Wales,Accommodation and Food Services,107.1
Nov-1985,New South Wales,Accommodation and Food Services,120.8
Feb-1986,New South Wales,Accommodation and Food Services,118.7
May-1986,New South Wales,Accommodation and Food Services,125.8
Aug-1986,New South Wales,Accommodation and Food Services,124.7
Nov-1986,New South Wales,Accommodation and Food Services,117.7
Feb-1987,New South Wales,Accommodation and Food Services,117.2
May-1987,New South Wales,Accommodation and Food Services,127.2
Aug-1987,New South Wales,Accommodation and Food Services,123.8
Nov-1987,New South Wales,Accommodation and Food Services,136.0
Feb-1988,New South Wales,Accommodation and Food Services,131.9
May-1988,New South Wales,Accommodation and Food Services,131.0
Aug-1988,New South Wales,Accommodation and Food Services,136.2
Nov-1988,New South Wales,Accommodation and Food Services,149.2
Feb-1989,New South Wales,Accommodation and Food Services,138.4
May-1989,New South Wales,Accommodation and Food Services,137.9
Aug-1989,New South Wales,Accommodation and Food Services,134.2
Nov-1989,New South Wales,Accommodation and Food Services,142.5
Feb-1990,New South Wales,Accommodation and Food Services,149.6
May-1990,New South Wales,Accommodation and Food Services,157.1
Aug-1990,New South Wales,Accommodation and Food Services,160.5
Nov-1990,New South Wales,Accommodation and Food Services,159.0
Feb-1991,New South Wales,Accommodation and Food Services,162.9
May-1991,New South Wales,Accommodation and Food Services,166.1
Aug-1991,New South Wales,Accommodation and Food Services,163.2
Nov-1991,New South Wales,Accommodation and Food Services,163.2
Feb-1992,New South Wales,Accommodation and Food Services,166.2
May-1992,New South Wales,Accommodation and Food Services,172.7
Aug-1992,New South Wales,Accommodation and Food Services,175.4
Nov-1992,New South Wales,Accommodation and Food Services,162.1
Feb-1993,New South Wales,Accommodation and Food Services,164.8
May-1993,New South Wales,Accommodation and Food Services,171.5
Aug-1993,New South Wales,Accommodation and Food Services,154.4
Nov-1993,New South Wales,Accommodation and Food Services,168.2
Feb-1994,New South Wales,Accommodation and Food Services,172.9
May-1994,New South Wales,Accommodation and Food Services,174.3
Aug-1994,New South Wales,Accommodation and Food Services,188.4
Nov-1994,New South Wales,Accommodation and Food Services,189.6
Feb-1995,New South Wales,Accommodation and Food Services,192.0
May-1995,New South Wales,Accommodation and Food Services,197.5
Aug-1995,New South Wales,Accommodation and Food Services,194.5
Nov-1995,New South Wales,Accommodation and Food Services,193.9
Feb-1996,New South Wales,Accommodation and Food Services,185.2
May-1996,New South Wales,Accommodation and Food Services,185.1
Aug-1996,New South Wales,Accommodation and Food Services,186.1
Nov-1996,New South Wales,Accommodation and Food Services,188.8
Feb-1997,New South Wales,Accommodation and Food Services,206.7
May-1997,New South Wales,Accommodation and Food Services,212.3
Aug-1997,New South Wales,Accommodation and Food Services,197.8
Nov-1997,New South Wales,Accommodation and Food Services,190.2
Feb-1998,New South Wales,Accommodation and Food Services,186.3
May-1998,New South Wales,Accommodation and Food Services,195.2
Aug-1998,New South Wales,Accommodation and Food Services,193.1
Nov-1998,New South Wales,Accommodation and Food Services,191.6
Feb-1999,New South Wales,Accommodation and Food Services,195.8
May-1999,New South Wales,Accommodation and Food Services,198.1
Aug-1999,New South Wales,Accommodation and Food Services,188.9
Nov-1999,New South Wales,Accommodation and Food Services,211.3
Feb-2000,New South Wales,Accommodation and Food Services,201.8
May-2000,New South Wales,Accommodation and Food Services,209.5
Aug-2000,New South Wales,Accommodation and Food Services,204.6
Nov-2000,New South Wales,Accommodation and Food Services,223.7
Feb-2001,New South Wales,Accommodation and Food Services,224.4
May-2001,New South Wales,Accommodation and Food Services,210.0
Aug-2001,New South Wales,Accommodation and Food Services,212.2
Nov-2001,New South Wales,Accommodation and Food Services,207.4
Feb-2002,New South Wales,Accommodation and Food Services,231.6
May-2002,New South Wales,Accommodation and Food Services,223.5
Aug-2002,New South Wales,Accommodation and Food Services,206.1
Nov-2002,New South Wales,Accommodation and Food Services,222.6
Feb-2003,New South Wales,Accommodation and Food Services,214.9
May-2003,New South Wales,Accommodation and Food Services,222.9
Aug-2003,New South Wales,Accommodation and Food Services,212.4
Nov-2003,New South Wales,Accommodation and Food Services,235.9
Feb-2004,New South Wales,Accommodation and Food Services,234.2
May-2004,New South Wales,Accommodation and Food Services,235.9
Aug-2004,New South Wales,Accommodation and Food Services,219.4
Nov-2004,New South Wales,Accommodation and Food Services,238.8
Feb-2005,New South Wales,Accommodation and Food Services,230.1
May-2005,New South Wales,Accommodation and Food Services,234.0
Aug-2005,New South Wales,Accommodation and Food Services,229.8
Nov-2005,New South Wales,Accommodation and Food Services,236.5
Feb-2006,New South Wales,Accommodation and Food Services,217.5
May-2006,New South Wales,Accommodation and Food Services,227.6
Aug-2006,New South Wales,Accommodation and Food Services,231.2
Nov-2006,New South Wales,Accommodation and Food Services,217.8
Feb-2007,New South Wales,Accommodation and Food Services,238.9
May-2007,New South Wales,Accommodation and Food Services,233.4
Aug-2007,New South Wales,Accommodation and Food Services,234.7
Nov-2007,New South Wales,Accommodation and Food Services,219.2
Feb-2008,New South Wales,Accommodation and Food Services,249.0
May-2008,New South Wales,Accommodation and Food Services,257.7
Aug-2008,New South Wales,Accommodation and Food Services,236.4
Nov-2008,New South Wales,Accommodation and Food Services,235.3
Feb-2009,New South Wales,Accommodation and Food Services,227.1
May-2009,New South Wales,Accommodation and Food Services,233.8
Aug-2009,New South Wales,Accommodation and Food Services,252.6
Nov-2009,New South Wales,Accommodation and Food Services,247.3
Feb-2010,New South Wales,Accommodation and Food Services,240.3
May-2010,New South Wales,Accommodation and Food Services,227.6
Aug-2010,New South Wales,Accommodation and Food Services,224.2
Nov-2010,New South Wales,Accommodation and Food Services,232.3
Feb-2011,New South Wales,Accommodation and Food Services,263.8
May-2011,New South Wales,Accommodation and Food Services,262.1
Aug-2011,New South Wales,Accommodation and Food Services,253.0
Nov-2011,New South Wales,Accommodation and Food Services,253.7
Feb-2012,New South Wales,Accommodation and Food Services,238.4
May-2012,New South Wales,Accommodation and Food Services,249.4
Aug-2012,New South Wales,Accommodation and Food Services,257.5
Nov-2012,New South Wales,Accommodation and Food Services,270.6
Feb-2013,New South Wales,Accommodation and Food Services,285.4
May-2013,New South Wales,Accommodation and Food Services,282.3
Aug-2013,New South Wales,Accommodation and Food Services,260.8
Nov-2013,New South Wales,Accommodation and Food Services,263.4
Feb-2014,New South Wales,Accommodation and Food Services,250.7
May-2014,New South Wales,Accommodation and Food Services,257.8
Aug-2014,New South Wales,Accommodation and Food Services,246.3
Nov-2014,New South Wales,Accommodation and Food Services,262.7
Feb-2015,New South Wales,Accommodation and Food Services,272.1
May-2015,New South Wales,Accommodation and Food Services,273.8
Aug-2015,New South Wales,Accommodation and Food Services,260.7
Nov-2015,New South Wales,Accommodation and Food Services,263.9
Feb-2016,New South Wales,Accommodation and Food Services,264.2
May-2016,New South Wales,Accommodation and Food Services,276.2
Aug-2016,New South Wales,Accommodation and Food Services,266.7
Nov-2016,New South Wales,Accommodation and Food Services,262.6
Feb-2017,New South Wales,Accommodation and Food Services,262.3
May-2017,New South Wales,Accommodation and Food Services,283.5
Aug-2017,New South Wales,Accommodation and Food Services,266.0
Nov-2017,New South Wales,Accommodation and Food Services,265.8
Feb-2018,New South Wales,Accommodation and Food Services,269.7
May-2018,New South Wales,Accommodation and Food Services,275.2
Aug-2018,New South Wales,Accommodation and Food Services,254.9
Nov-2018,New South Wales,Accommodation and Food Services,278.0
Feb-2019,New South Wales,Accommodation and Food Services,306.5
May-2019,New South Wales,Accommodation and Food Services,323.0
Aug-2019,New South Wales,Accommodation and Food Services,313.2
Nov-2019,New South Wales,Accommodation and Food Services,299.2
Feb-2020,New South Wales,Accommodation and Food Services,283.4
May-2020,New South Wales,Accommodation and Food Services,204.6
Aug-2020,New South Wales,Accommodation and Food Services,262.0
Nov-2020,New South Wales,Accommodation and Food Services,270.8
Feb-2021,New South Wales,Accommodation and Food Services,268.4
May-2021,New South Wales,Accommodation and Food Services,256.9
Aug-2021,New South Wales,Accommodation and Food Services,194.3
Nov-2021,New South Wales,Accommodation and Food Services,248.9
Feb-2022,New South Wales,Accommodation and Food Services,274.0
May-2022,New South Wales,Accommodation and Food Services,282.3
Aug-2022,New South Wales,Accommodation and Food Services,288.4
Nov-2022,New South Wales,Accommodation and Food Services,309.8
Feb-2023,New South Wales,Accommodation and Food Services,303.8
May-2023,New South Wales,Accommodation and Food Services,304.7
Aug-2023,New South Wales,Accommodation and Food Services,293.3
Nov-2023,New South Wales,Accommodation and Food Services,286.9
Feb-2024,New South Wales,Accommodation and Food Services,289.2
May-2024,New South Wales,Accommodation and Food Services,291.4
Aug-2024,New South Wales,Accommodation and Food Services,303.5
Nov-2024,New South Wales,Accommodation and Food Services,313.0
Feb-2025,New South Wales,Accommodation and Food Services,311.7
May-2025,New South Wales,Accommodation and Food Services,275.0
Aug-2025,New South Wales,Accommodation and Food Services,274.7
Nov-2025,New South Wales,Accommodation and Food Services,295.0
Feb-2026,New South Wales,Accommodation and Food Services,293.1
Nov-1984,New South Wales,"Professional, Scientific and Technical Services",98.4
Feb-1985,New South Wales,"Professional, Scientific and Technical Services",101.0
May-1985,New South Wales,"Professional, Scientific and Technical Services",92.1
Aug-1985,New South Wales,"Professional, Scientific and Technical Services",95.3
Nov-1985,New South Wales,"Professional, Scientific and Technical Services",100.1
Feb-1986,New South Wales,"Professional, Scientific and Technical Services",105.0
May-1986,New South Wales,"Professional, Scientific and Technical Services",106.9
Aug-1986,New South Wales,"Professional, Scientific and Technical Services",103.9
Nov-1986,New South Wales,"Professional, Scientific and Technical Services",107.6
Feb-1987,New South Wales,"Professional, Scientific and Technical Services",107.1
May-1987,New South Wales,"Professional, Scientific and Technical Services",110.0
Aug-1987,New South Wales,"Professional, Scientific and Technical Services",110.0
Nov-1987,New South Wales,"Professional, Scientific and Technical Services",114.4
Feb-1988,New South Wales,"Professional, Scientific and Technical Services",112.9
May-1988,New South Wales,"Professional, Scientific and Technical Services",114.4
Aug-1988,New South Wales,"Professional, Scientific and Technical Services",123.7
Nov-1988,New South Wales,"Professional, Scientific and Technical Services",122.0
Feb-1989,New South Wales,"Professional, Scientific and Technical Services",125.6
May-1989,New South Wales,"Professional, Scientific and Technical Services",125.4
Aug-1989,New South Wales,"Professional, Scientific and Technical Services",132.6
Nov-1989,New South Wales,"Professional, Scientific and Technical Services",138.0
Feb-1990,New South Wales,"Professional, Scientific and Technical Services",138.8
May-1990,New South Wales,"Professional, Scientific and Technical Services",128.2
Aug-1990,New South Wales,"Professional, Scientific and Technical Services",129.7
Nov-1990,New South Wales,"Professional, Scientific and Technical Services",127.6
Feb-1991,New South Wales,"Professional, Scientific and Technical Services",133.7
May-1991,New South Wales,"Professional, Scientific and Technical Services",140.7
Aug-1991,New South Wales,"Professional, Scientific and Technical Services",145.4
Nov-1991,New South Wales,"Professional, Scientific and Technical Services",139.9
Feb-1992,New South Wales,"Professional, Scientific and Technical Services",140.2
May-1992,New South Wales,"Professional, Scientific and Technical Services",148.4
Aug-1992,New South Wales,"Professional, Scientific and Technical Services",145.1
Nov-1992,New South Wales,"Professional, Scientific and Technical Services",138.6
Feb-1993,New South Wales,"Professional, Scientific and Technical Services",127.5
May-1993,New South Wales,"Professional, Scientific and Technical Services",125.0
Aug-1993,New South Wales,"Professional, Scientific and Technical Services",131.1
Nov-1993,New South Wales,"Professional, Scientific and Technical Services",136.5
Feb-1994,New South Wales,"Professional, Scientific and Technical Services",145.3
May-1994,New South Wales,"Professional, Scientific and Technical Services",139.4
Aug-1994,New South Wales,"Professional, Scientific and Technical Services",137.8
